Data Abertura,Data Fechamento,Tempo Resposta (s),ID Usuario,ID Suporte,ID Problema,Status,Chave_ID_Problema,Chave_ID_Suporte,Chave_ID_Usuario,Dias_Resolucao,Problema,Nome Suporte,Sexo,Data de Nascimento,Nome Usuario,Sexo_Usuario,Data de Nascimento_Usuario,Data de inscrição
2019-08-26,2019-08-28,00:08:25,38,385,12,Encerrado,12,385,38,2,Emitir certificado,Suporte sem cadastro (ID 385),,,Bárbara Spenchutt Vieira,F,1982-03-10 00:00:00,2018-11-02 00:00:00
2019-08-26,2019-08-27,00:08:17,136,182,12,Encerrado,12,182,136,1,Emitir certificado,Suporte sem cadastro (ID 182),,,Fernanda Rossini,F,1989-10-01 00:00:00,2018-01-18 00:00:00
2019-08-26,2019-08-27,00:07:51,431,66,11,Cancelado,11,66,431,1,Dúvidas/Outros,Suporte sem cadastro (ID 66),,,Tomas Guadagnino,M,1980-11-07 00:00:00,2018-03-28 00:00:00
2019-08-26,2019-08-26,00:08:17,87,101,12,Encerrado,12,101,87,0,Emitir certificado,Suporte sem cadastro (ID 101),,,Carolina Marques,F,1986-06-26 00:00:00,2019-02-16 00:00:00
2019-08-26,2019-09-03,00:01:56,162,88,7,Encerrado,7,88,162,8,Excluir usuário,Suporte sem cadastro (ID 88),,,Giovana Marinho,F,1997-02-27 00:00:00,2018-08-10 00:00:00
2019-08-26,2019-08-27,00:03:50,317,1,13,Encerrado,13,1,317,1,Sugestões/Outros,Adelino Araujo,M,2000-04-15 00:00:00,Matheus Andrade Souza ,M,2000-02-12 00:00:00,2018-12-17 00:00:00
2019-08-26,2019-08-26,00:04:29,396,293,6,Encerrado,6,293,396,0,Recursos não disponíveis,Suporte sem cadastro (ID 293),,,Renan Fernandes,M,1986-11-07 00:00:00,2019-09-02 00:00:00
2019-08-26,2019-08-31,00:06:24,352,326,11,Encerrado,11,326,352,5,Dúvidas/Outros,Suporte sem cadastro (ID 326),,,Paula Gonçalves Gomes,F,1993-01-03 00:00:00,2018-03-08 00:00:00
2019-08-26,2019-08-26,00:03:01,105,122,10,Aguardando resposta do usuário,10,122,105,0,Alterar perfil de usuário,Suporte sem cadastro (ID 122),,,Daniele Blumberg,F,1980-08-12 00:00:00,2018-06-13 00:00:00
2019-08-26,2019-08-26,00:08:59,221,116,7,Encerrado,7,116,221,0,Excluir usuário,Suporte sem cadastro (ID 116),,,Julia Freitas,F,1995-02-24 00:00:00,2019-01-25 00:00:00
2019-08-26,2019-08-27,00:07:49,77,153,12,Cancelado,12,153,77,1,Emitir certificado,Suporte sem cadastro (ID 153),,,Carlos Mota,M,1994-05-06 00:00:00,2018-11-03 00:00:00
2019-08-26,2019-08-26,00:06:47,340,34,12,Encerrado,12,34,340,0,Emitir certificado,Matheus Rubio,M,1990-12-26 00:00:00,Nathalia Melo Eiras,F,1992-02-03 00:00:00,2017-01-30 00:00:00
2019-08-26,2019-09-03,00:05:45,83,163,21,Encerrado,21,163,83,8,Imagem,Suporte sem cadastro (ID 163),,,Carolina de Souza Almeida,F,2000-08-05 00:00:00,2017-07-11 00:00:00
2019-08-27,2019-08-27,00:01:23,254,99,2,Encerrado,2,99,254,0,Problema com login,Suporte sem cadastro (ID 99),,,Lucas Bach,M,1998-11-26 00:00:00,2017-11-28 00:00:00
2019-08-27,2019-08-27,00:02:45,330,210,12,Encerrado,12,210,330,0,Emitir certificado,Suporte sem cadastro (ID 210),,,Milena Fernandes,F,1996-02-22 00:00:00,2017-04-18 00:00:00
2019-08-27,2019-09-02,00:02:37,169,119,1,Encerrado,1,119,169,6,Conexão lenta,Suporte sem cadastro (ID 119),,,Guilherme Nunez,M,1984-09-22 00:00:00,2018-04-06 00:00:00
2019-08-27,2019-08-31,00:01:58,283,11,11,Encerrado,11,11,283,4,Dúvidas/Outros,Bruna Rocha de Carvalho,F,1989-04-14 00:00:00,Luize da Costa,F,1983-10-10 00:00:00,2017-04-22 00:00:00
2019-08-27,2019-08-27,00:07:56,368,167,5,Encerrado,5,167,368,0,Problema com pagamento,Suporte sem cadastro (ID 167),,,Pedro Helal,M,1982-09-24 00:00:00,2017-02-25 00:00:00
2019-08-27,2019-08-27,00:04:02,146,50,11,Aguardando resposta do usuário,11,50,146,0,Dúvidas/Outros,Suporte sem cadastro (ID 50),,,Frederico Vidal,M,1983-10-30 00:00:00,2019-12-05 00:00:00
2019-08-27,2019-08-29,00:02:30,389,98,12,Encerrado,12,98,389,2,Emitir certificado,Suporte sem cadastro (ID 98),,,Raíza Barcellos,F,1998-01-31 00:00:00,2019-10-14 00:00:00
2019-08-27,2019-08-28,00:01:13,319,450,20,Encerrado,20,450,319,1,Áudio,Suporte sem cadastro (ID 450),,,Matheus de Souza Fróes,M,1988-11-24 00:00:00,2019-04-16 00:00:00
2019-08-27,2019-08-30,00:01:40,314,311,17,Aguardando resposta do usuário,17,311,314,3,Falha no Excel,Suporte sem cadastro (ID 311),,,Maryanna Ferraz,F,1997-06-17 00:00:00,2018-01-17 00:00:00
2019-08-27,2019-08-29,00:03:43,17,101,9,Encerrado,9,101,17,2,Tempo de resposta,Suporte sem cadastro (ID 101),,,Ana de Almeida Fournier de Assis,F,1985-05-06 00:00:00,2017-01-10 00:00:00
2019-08-27,2019-08-27,00:12:26,291,90,4,Encerrado,4,90,291,0,Prazo expirado antes do tempo,Suporte sem cadastro (ID 90),,,Marcelo Monnerat,M,1988-01-20 00:00:00,2019-05-05 00:00:00
2019-08-28,2019-08-29,00:19:47,123,166,10,Encerrado,10,166,123,1,Alterar perfil de usuário,Suporte sem cadastro (ID 166),,,Elaine de Aragao,F,1996-04-13 00:00:00,2019-12-17 00:00:00
2019-08-28,2019-08-29,00:05:59,182,238,5,Encerrado,5,238,182,1,Problema com pagamento,Suporte sem cadastro (ID 238),,,Isabela Freitas,F,1993-01-05 00:00:00,2019-09-19 00:00:00
2019-08-28,2019-08-28,00:03:37,194,145,13,Encerrado,13,145,194,0,Sugestões/Outros,Suporte sem cadastro (ID 145),,,João Barbosa,M,1998-03-20 00:00:00,2018-11-08 00:00:00
2019-08-28,2019-08-28,00:06:37,2,162,13,Encerrado,13,162,2,0,Sugestões/Outros,Suporte sem cadastro (ID 162),,,Adelino Werneck,M,1996-03-24 00:00:00,2017-07-16 00:00:00
2019-08-28,2019-08-28,00:15:20,86,3,21,Encerrado,21,3,86,0,Imagem,Amanda Pessanha,F,1992-10-11 00:00:00,Carolina Gonçalves Lixa Fontoura,F,1984-01-31 00:00:00,2017-03-26 00:00:00
2019-08-28,2019-08-28,00:09:08,11,46,9,Encerrado,9,46,11,0,Tempo de resposta,Suporte sem cadastro (ID 46),,,Amanda Ferreira,F,1995-08-12 00:00:00,2018-02-28 00:00:00
2019-08-28,2019-09-02,00:06:49,79,51,1,Encerrado,1,51,79,5,Conexão lenta,Suporte sem cadastro (ID 51),,,Carolina Araujo Sagrillo,F,1999-06-15 00:00:00,2019-09-15 00:00:00
2019-08-29,2019-08-31,00:03:21,70,52,10,Cancelado,10,52,70,2,Alterar perfil de usuário,Suporte sem cadastro (ID 52),,,Caio Scalabrin,M,1991-10-03 00:00:00,2017-04-21 00:00:00
2019-08-29,2019-09-04,00:07:18,24,154,11,Cancelado,11,154,24,6,Dúvidas/Outros,Suporte sem cadastro (ID 154),,,André dos Santos Pereira Brito,M,1996-03-21 00:00:00,2019-01-05 00:00:00
2019-08-29,2019-09-02,00:09:04,412,246,6,Cancelado,6,246,412,4,Recursos não disponíveis,Suporte sem cadastro (ID 246),,,Rômulo Pereira da Silva,M,1984-07-10 00:00:00,2018-11-22 00:00:00
2019-08-29,2019-08-29,00:10:18,160,8,1,Encerrado,1,8,160,0,Conexão lenta,Ary da Silva Costa,M,1984-12-30 00:00:00,Gil Bonder,M,1989-11-29 00:00:00,2017-12-05 00:00:00
2019-08-29,2019-08-31,00:05:46,305,24,9,Cancelado,9,24,305,2,Tempo de resposta,Jeferson Pinheiro Mariano,M,1995-09-13 00:00:00,Marianna Pereira da Silva,F,1981-01-27 00:00:00,2019-09-07 00:00:00
2019-08-29,2019-08-29,00:01:03,208,46,9,Encerrado,9,46,208,0,Tempo de resposta,Suporte sem cadastro (ID 46),,,João Silva Longo de Jesus Viana,M,1996-01-15 00:00:00,2017-01-14 00:00:00
2019-08-29,2019-08-30,00:01:09,243,303,11,Encerrado,11,303,243,1,Dúvidas/Outros,Suporte sem cadastro (ID 303),,,Lígia Fernandes Filardi,F,1988-11-01 00:00:00,2019-04-03 00:00:00
2019-08-29,2019-08-29,00:06:31,33,216,8,Cancelado,8,216,33,0,Renovação de contrato,Suporte sem cadastro (ID 216),,,Átila Aquino de Carvalho,M,1986-09-25 00:00:00,2019-10-06 00:00:00
2019-08-29,2019-09-08,00:03:53,195,294,11,Encerrado,11,294,195,10,Dúvidas/Outros,Suporte sem cadastro (ID 294),,,João Cavalcanti Alves,M,1997-10-06 00:00:00,2019-10-12 00:00:00
2019-08-29,2019-08-30,00:03:46,30,244,1,Encerrado,1,244,30,1,Conexão lenta,Suporte sem cadastro (ID 244),,,Arthur Gonçalo Cavalcanti,M,1990-10-13 00:00:00,2018-11-08 00:00:00
2019-08-30,2019-08-30,00:08:41,186,157,13,Aguardando resposta do usuário,13,157,186,0,Sugestões/Outros,Suporte sem cadastro (ID 157),,,Isabella Meirelles,F,1985-09-29 00:00:00,2019-01-07 00:00:00
2019-08-30,2019-08-30,00:08:37,195,155,17,Encerrado,17,155,195,0,Falha no Excel,Suporte sem cadastro (ID 155),,,João Cavalcanti Alves,M,1997-10-06 00:00:00,2019-10-12 00:00:00
2019-08-30,2019-09-03,00:12:10,371,88,17,Cancelado,17,88,371,4,Falha no Excel,Suporte sem cadastro (ID 88),,,Pedro Testahy Barros Afonso,M,1983-07-20 00:00:00,2017-11-21 00:00:00
2019-08-30,2019-08-30,00:08:02,69,52,9,Encerrado,9,52,69,0,Tempo de resposta,Suporte sem cadastro (ID 52),,,Caio Oliveira Meirelles,M,1987-06-15 00:00:00,2019-11-01 00:00:00
2019-08-30,2019-08-31,00:07:13,298,77,11,Encerrado,11,77,298,1,Dúvidas/Outros,Suporte sem cadastro (ID 77),,,Mariana Bach,F,1994-10-15 00:00:00,2019-01-10 00:00:00
2019-08-30,2019-08-31,00:06:21,139,150,8,Cancelado,8,150,139,1,Renovação de contrato,Suporte sem cadastro (ID 150),,,Fillipe Tupini,M,1981-02-14 00:00:00,2018-03-14 00:00:00
2019-08-30,2019-09-03,00:09:05,102,424,5,Encerrado,5,424,102,4,Problema com pagamento,Suporte sem cadastro (ID 424),,,Daniel Lopes da Silveira ,M,1988-01-18 00:00:00,2017-12-13 00:00:00
2019-08-30,2019-09-01,00:02:39,270,89,5,Aguardando resposta do usuário,5,89,270,2,Problema com pagamento,Suporte sem cadastro (ID 89),,,Luiz Costa Vasconcellos,M,1997-05-20 00:00:00,2019-08-23 00:00:00
2019-08-30,2019-08-31,00:11:11,284,121,1,Cancelado,1,121,284,1,Conexão lenta,Suporte sem cadastro (ID 121),,,Manuela Abreu Braga Martins,F,1992-03-21 00:00:00,2018-09-28 00:00:00
2019-08-31,2019-09-06,00:04:56,196,54,11,Encerrado,11,54,196,6,Dúvidas/Outros,Suporte sem cadastro (ID 54),,,João de Araújo  ,M,1982-10-13 00:00:00,2018-10-31 00:00:00
2019-08-31,2019-09-02,00:07:17,260,197,12,Encerrado,12,197,260,2,Emitir certificado,Suporte sem cadastro (ID 197),,,Lucas Martins,M,1995-04-18 00:00:00,2018-11-13 00:00:00
2019-08-31,2019-09-01,00:01:45,138,291,15,Encerrado,15,291,138,1,Página indisponível,Suporte sem cadastro (ID 291),,,Filipe Tabet,M,1988-12-07 00:00:00,2018-03-14 00:00:00
2019-08-31,2019-09-03,00:06:44,359,3,17,Encerrado,17,3,359,3,Falha no Excel,Amanda Pessanha,F,1992-10-11 00:00:00,Pedro Alcoforado,M,1996-04-19 00:00:00,2019-09-10 00:00:00
2019-08-31,2019-09-08,00:02:48,398,113,20,Encerrado,20,113,398,8,Áudio,Suporte sem cadastro (ID 113),,,Renan Taylor,M,1992-03-27 00:00:00,2018-06-21 00:00:00
2019-08-31,2019-08-31,00:02:30,426,341,12,Encerrado,12,341,426,0,Emitir certificado,Suporte sem cadastro (ID 341),,,Thiago Saraiva Araujo,M,1988-03-28 00:00:00,2017-03-06 00:00:00
2019-08-31,2019-09-02,00:02:10,22,9,1,Encerrado,1,9,22,2,Conexão lenta,Audir Muniz,M,1982-08-27 00:00:00,Anderson Dias Sampaio,M,1990-04-23 00:00:00,2019-06-25 00:00:00
2019-08-31,2019-08-31,00:03:16,409,191,13,Encerrado,13,191,409,0,Sugestões/Outros,Suporte sem cadastro (ID 191),,,Rodrigo Venceslau Santos de Gusmão,M,2000-10-30 00:00:00,2019-12-09 00:00:00
2019-08-31,2019-08-31,00:05:14,168,19,2,Encerrado,2,19,168,0,Problema com login,Gabriel Viana,M,1982-07-01 00:00:00,Guilherme Lopes da Silveira ,M,1997-09-30 00:00:00,2018-01-12 00:00:00
2019-08-31,2019-09-06,00:07:10,353,135,12,Encerrado,12,135,353,6,Emitir certificado,Suporte sem cadastro (ID 135),,,Paula Marques Ribeiro,F,1984-11-13 00:00:00,2017-07-07 00:00:00
2019-08-31,2019-09-01,00:06:18,389,192,9,Encerrado,9,192,389,1,Tempo de resposta,Suporte sem cadastro (ID 192),,,Raíza Barcellos,F,1998-01-31 00:00:00,2019-10-14 00:00:00
2019-08-31,2019-09-01,00:06:08,376,60,6,Encerrado,6,60,376,1,Recursos não disponíveis,Suporte sem cadastro (ID 60),,,Priscila Orçai Granado,F,1984-11-29 00:00:00,2018-09-12 00:00:00
2019-09-01,2019-09-01,00:05:26,274,394,4,Encerrado,4,394,274,0,Prazo expirado antes do tempo,Suporte sem cadastro (ID 394),,,Luiz Ladogano,M,1983-04-13 00:00:00,2019-01-18 00:00:00
2019-09-01,2019-09-08,00:05:36,270,127,9,Encerrado,9,127,270,7,Tempo de resposta,Suporte sem cadastro (ID 127),,,Luiz Costa Vasconcellos,M,1997-05-20 00:00:00,2019-08-23 00:00:00
2019-09-01,2019-09-02,00:06:11,16,101,12,Aguardando resposta do usuário,12,101,16,1,Emitir certificado,Suporte sem cadastro (ID 101),,,Ana Bernardo,F,1990-12-14 00:00:00,2017-06-10 00:00:00
2019-09-01,2019-09-02,00:06:44,254,157,15,Encerrado,15,157,254,1,Página indisponível,Suporte sem cadastro (ID 157),,,Lucas Bach,M,1998-11-26 00:00:00,2017-11-28 00:00:00
2019-09-01,2019-09-01,00:08:45,287,388,1,Encerrado,1,388,287,0,Conexão lenta,Suporte sem cadastro (ID 388),,,Marcello Jorge Montanholi,M,1987-03-31 00:00:00,2019-07-22 00:00:00
2019-09-01,2019-09-11,00:07:20,77,90,13,Encerrado,13,90,77,10,Sugestões/Outros,Suporte sem cadastro (ID 90),,,Carlos Mota,M,1994-05-06 00:00:00,2018-11-03 00:00:00
2019-09-01,2019-09-01,00:02:26,33,131,1,Encerrado,1,131,33,0,Conexão lenta,Suporte sem cadastro (ID 131),,,Átila Aquino de Carvalho,M,1986-09-25 00:00:00,2019-10-06 00:00:00
2019-09-01,2019-09-01,00:08:38,247,38,12,Cancelado,12,38,247,0,Emitir certificado,Renan Scharnhorst Ott,M,1990-12-27 00:00:00,Lorena Freire,F,1992-01-11 00:00:00,2019-11-06 00:00:00
2019-09-01,2019-09-01,00:09:05,393,45,6,Encerrado,6,45,393,0,Recursos não disponíveis,Suporte sem cadastro (ID 45),,,Raphael Rodrigues,M,1998-01-28 00:00:00,2017-11-06 00:00:00
2019-09-01,2019-09-01,00:03:17,186,182,13,Encerrado,13,182,186,0,Sugestões/Outros,Suporte sem cadastro (ID 182),,,Isabella Meirelles,F,1985-09-29 00:00:00,2019-01-07 00:00:00
2019-09-02,2019-09-03,00:04:08,153,81,12,Aguardando resposta do usuário,12,81,153,1,Emitir certificado,Suporte sem cadastro (ID 81),,,Gabriela Costa,F,1998-05-02 00:00:00,2018-04-10 00:00:00
2019-09-02,2019-09-04,00:07:24,322,133,5,Encerrado,5,133,322,2,Problema com pagamento,Suporte sem cadastro (ID 133),,,Matheus Pereira dos Santos,M,1992-08-30 00:00:00,2019-04-11 00:00:00
2019-09-02,2019-09-02,00:01:31,304,17,9,Encerrado,9,17,304,0,Tempo de resposta,Eric Amante,M,1998-08-05 00:00:00,Marianna Oliveira Leite Silva,F,1985-03-13 00:00:00,2019-10-03 00:00:00
2019-09-02,2019-09-02,00:01:14,21,24,17,Encerrado,17,24,21,0,Falha no Excel,Jeferson Pinheiro Mariano,M,1995-09-13 00:00:00,Ana Sabino de Azevedo Duarte silva,F,1994-09-06 00:00:00,2018-12-31 00:00:00
2019-09-02,2019-09-02,00:07:28,341,122,13,Encerrado,13,122,341,0,Sugestões/Outros,Suporte sem cadastro (ID 122),,,Nicolas Conceição Leite,M,1993-03-08 00:00:00,2019-03-23 00:00:00
2019-09-02,2019-09-05,00:08:46,140,118,11,Encerrado,11,118,140,3,Dúvidas/Outros,Suporte sem cadastro (ID 118),,,Flávia Jordao,F,1996-06-02 00:00:00,2018-04-10 00:00:00
2019-09-02,2019-09-06,00:07:22,71,18,9,Encerrado,9,18,71,4,Tempo de resposta,Flávio Barbosa,M,1994-07-23 00:00:00,Caio Stellet,M,1985-08-29 00:00:00,2018-04-20 00:00:00
2019-09-02,2019-09-02,00:02:43,342,20,8,Encerrado,8,20,342,0,Renovação de contrato,Giuseppe Fernandes,M,1997-07-16 00:00:00,Nicole Marquito de Paiva Torres,F,1982-09-03 00:00:00,2017-10-23 00:00:00
2019-09-02,2019-09-10,00:07:23,196,12,21,Encerrado,21,12,196,8,Imagem,Bruna Serva,F,1993-02-25 00:00:00,João de Araújo  ,M,1982-10-13 00:00:00,2018-10-31 00:00:00
2019-09-02,2019-09-02,00:03:55,398,165,4,Encerrado,4,165,398,0,Prazo expirado antes do tempo,Suporte sem cadastro (ID 165),,,Renan Taylor,M,1992-03-27 00:00:00,2018-06-21 00:00:00
2019-09-02,2019-09-07,00:02:50,394,155,1,Encerrado,1,155,394,5,Conexão lenta,Suporte sem cadastro (ID 155),,,Raquel Tavares,M,1993-10-18 00:00:00,2018-07-10 00:00:00
2019-09-03,2019-09-03,00:11:21,255,17,21,Encerrado,21,17,255,0,Imagem,Eric Amante,M,1998-08-05 00:00:00,Lucas Brum Pereira,M,1996-03-20 00:00:00,2019-10-05 00:00:00
2019-09-03,2019-09-04,00:04:29,100,212,6,Encerrado,6,212,100,1,Recursos não disponíveis,Suporte sem cadastro (ID 212),,,Daniel Alvarenga dos Santos,M,1993-08-03 00:00:00,2019-06-20 00:00:00
2019-09-03,2019-09-04,00:03:08,197,200,12,Aguardando resposta do usuário,12,200,197,1,Emitir certificado,Suporte sem cadastro (ID 200),,,João de Souza,M,1991-10-05 00:00:00,2017-09-17 00:00:00
2019-09-03,2019-09-03,00:06:20,221,121,10,Encerrado,10,121,221,0,Alterar perfil de usuário,Suporte sem cadastro (ID 121),,,Julia Freitas,F,1995-02-24 00:00:00,2019-01-25 00:00:00
2019-09-03,2019-09-06,00:05:06,421,96,10,Encerrado,10,96,421,3,Alterar perfil de usuário,Suporte sem cadastro (ID 96),,,Thalles Jordão Teixeira,M,1994-08-22 00:00:00,2018-01-03 00:00:00
2019-09-03,2019-09-04,00:10:27,346,18,21,Encerrado,21,18,346,1,Imagem,Flávio Barbosa,M,1994-07-23 00:00:00,Paloma Albano,F,1999-04-12 00:00:00,2019-06-22 00:00:00
2019-09-03,2019-09-03,00:01:03,327,46,9,Cancelado,9,46,327,0,Tempo de resposta,Suporte sem cadastro (ID 46),,,Michelle Zerbinato,F,1993-09-03 00:00:00,2019-02-13 00:00:00
2019-09-03,2019-09-09,00:02:54,168,263,11,Encerrado,11,263,168,6,Dúvidas/Outros,Suporte sem cadastro (ID 263),,,Guilherme Lopes da Silveira ,M,1997-09-30 00:00:00,2018-01-12 00:00:00
2019-09-04,2019-09-04,00:02:49,221,313,6,Encerrado,6,313,221,0,Recursos não disponíveis,Suporte sem cadastro (ID 313),,,Julia Freitas,F,1995-02-24 00:00:00,2019-01-25 00:00:00
2019-09-04,2019-09-06,00:12:06,68,41,9,Encerrado,9,41,68,2,Tempo de resposta,Thomaz Wegbrayt,M,1985-09-07 00:00:00,Bruno Vargas,M,1986-05-06 00:00:00,2019-05-07 00:00:00
2019-09-04,2019-09-04,00:07:55,303,213,1,Encerrado,1,213,303,0,Conexão lenta,Suporte sem cadastro (ID 213),,,Mariana Schwenck Gullo,F,1996-12-15 00:00:00,2019-11-11 00:00:00
2019-09-04,2019-09-08,00:01:01,295,193,20,Encerrado,20,193,295,4,Áudio,Suporte sem cadastro (ID 193),,,Maria Leite Ursulino,F,1982-10-29 00:00:00,2019-03-26 00:00:00
2019-09-04,2019-09-11,00:01:25,93,318,13,Cancelado,13,318,93,7,Sugestões/Outros,Suporte sem cadastro (ID 318),,,Caroline Valente de Figueiredo,F,1992-11-09 00:00:00,2017-07-16 00:00:00
2019-09-04,2019-09-09,00:01:44,150,19,1,Aguardando resposta do usuário,1,19,150,5,Conexão lenta,Gabriel Viana,M,1982-07-01 00:00:00,Gabriel Pereira,M,1989-10-02 00:00:00,2017-08-23 00:00:00
2019-09-05,2019-09-10,00:01:23,394,187,13,Encerrado,13,187,394,5,Sugestões/Outros,Suporte sem cadastro (ID 187),,,Raquel Tavares,M,1993-10-18 00:00:00,2018-07-10 00:00:00
2019-09-05,2019-09-08,00:05:34,412,333,15,Aguardando resposta do usuário,15,333,412,3,Página indisponível,Suporte sem cadastro (ID 333),,,Rômulo Pereira da Silva,M,1984-07-10 00:00:00,2018-11-22 00:00:00
2019-09-05,2019-09-09,00:07:26,125,12,9,Cancelado,9,12,125,4,Tempo de resposta,Bruna Serva,F,1993-02-25 00:00:00,Elvis Macedo,M,1992-06-12 00:00:00,2018-05-12 00:00:00
2019-09-05,2019-09-09,00:04:50,43,20,6,Encerrado,6,20,43,4,Recursos não disponíveis,Giuseppe Fernandes,M,1997-07-16 00:00:00,Bernard Mello,M,1998-04-01 00:00:00,2019-01-08 00:00:00
2019-09-05,2019-09-13,00:08:25,337,64,4,Cancelado,4,64,337,8,Prazo expirado antes do tempo,Suporte sem cadastro (ID 64),,,Nathalia de Oliveira,F,1983-06-19 00:00:00,2019-01-04 00:00:00
2019-09-05,2019-09-05,00:01:18,281,41,12,Encerrado,12,41,281,0,Emitir certificado,Thomaz Wegbrayt,M,1985-09-07 00:00:00,Luíza Roussef,F,1984-11-29 00:00:00,2019-04-30 00:00:00
2019-09-05,2019-09-05,00:04:41,205,108,12,Encerrado,12,108,205,0,Emitir certificado,Suporte sem cadastro (ID 108),,,João Ramos,M,1997-07-12 00:00:00,2017-06-11 00:00:00
2019-09-05,2019-09-12,00:02:29,274,156,12,Encerrado,12,156,274,7,Emitir certificado,Suporte sem cadastro (ID 156),,,Luiz Ladogano,M,1983-04-13 00:00:00,2019-01-18 00:00:00
2019-09-05,2019-09-06,00:01:19,357,315,1,Encerrado,1,315,357,1,Conexão lenta,Suporte sem cadastro (ID 315),,,Paulo Rodrigues Pereira,M,1991-11-27 00:00:00,2018-01-05 00:00:00
2019-09-05,2019-09-05,00:03:37,222,21,1,Encerrado,1,21,222,0,Conexão lenta,Higor Frossard,M,1990-10-10 00:00:00,Julia Martins do Nascimento,F,1988-10-12 00:00:00,2018-08-31 00:00:00
2019-09-05,2019-09-06,00:02:24,17,192,11,Encerrado,11,192,17,1,Dúvidas/Outros,Suporte sem cadastro (ID 192),,,Ana de Almeida Fournier de Assis,F,1985-05-06 00:00:00,2017-01-10 00:00:00
2019-09-05,2019-09-06,00:08:01,416,91,9,Aguardando resposta do usuário,9,91,416,1,Tempo de resposta,Suporte sem cadastro (ID 91),,,Stefan Vargas,M,1990-02-22 00:00:00,2019-03-20 00:00:00
2019-09-06,2019-09-09,00:02:54,91,112,5,Encerrado,5,112,91,3,Problema com pagamento,Suporte sem cadastro (ID 112),,,Carolina Venceslau Santos de Gusmão,F,1994-02-08 00:00:00,2017-06-06 00:00:00
2019-09-06,2019-09-07,00:04:32,77,267,9,Encerrado,9,267,77,1,Tempo de resposta,Suporte sem cadastro (ID 267),,,Carlos Mota,M,1994-05-06 00:00:00,2018-11-03 00:00:00
2019-09-06,2019-09-13,00:02:20,330,162,11,Encerrado,11,162,330,7,Dúvidas/Outros,Suporte sem cadastro (ID 162),,,Milena Fernandes,F,1996-02-22 00:00:00,2017-04-18 00:00:00
2019-09-06,2019-09-07,00:02:12,252,11,1,Encerrado,1,11,252,1,Conexão lenta,Bruna Rocha de Carvalho,F,1989-04-14 00:00:00,Lucas Alvarenga dos Santos,M,2000-12-25 00:00:00,2019-11-14 00:00:00
2019-09-06,2019-09-08,00:04:26,396,16,9,Cancelado,9,16,396,2,Tempo de resposta,Douglas Pinto,M,1999-12-15 00:00:00,Renan Fernandes,M,1986-11-07 00:00:00,2019-09-02 00:00:00
2019-09-06,2019-09-13,00:05:47,264,125,1,Cancelado,1,125,264,7,Conexão lenta,Suporte sem cadastro (ID 125),,,Luis Azevedo,M,1985-07-21 00:00:00,2019-01-04 00:00:00
2019-09-06,2019-09-06,00:01:56,37,114,17,Encerrado,17,114,37,0,Falha no Excel,Suporte sem cadastro (ID 114),,,Bárbara Rodrigues,F,1995-02-12 00:00:00,2017-05-07 00:00:00
2019-09-06,2019-09-16,00:03:45,385,133,1,Encerrado,1,133,385,10,Conexão lenta,Suporte sem cadastro (ID 133),,,Rafaela de Godoy,F,1991-07-27 00:00:00,2017-08-20 00:00:00
2019-09-07,2019-09-09,00:05:45,58,21,6,Encerrado,6,21,58,2,Recursos não disponíveis,Higor Frossard,M,1990-10-10 00:00:00,Bruna Jimenez Jimbo,F,1998-04-16 00:00:00,2019-06-04 00:00:00
2019-09-07,2019-09-08,00:03:11,173,114,9,Aguardando resposta do usuário,9,114,173,1,Tempo de resposta,Suporte sem cadastro (ID 114),,,Helena Carramanhos Peixoto ,F,1997-07-25 00:00:00,2018-03-13 00:00:00
2019-09-07,2019-09-17,00:13:49,287,103,1,Encerrado,1,103,287,10,Conexão lenta,Suporte sem cadastro (ID 103),,,Marcello Jorge Montanholi,M,1987-03-31 00:00:00,2019-07-22 00:00:00
2019-09-07,2019-09-07,00:04:40,66,192,1,Encerrado,1,192,66,0,Conexão lenta,Suporte sem cadastro (ID 192),,,Bruno Paes Leme,M,1981-05-11 00:00:00,2017-08-10 00:00:00
2019-09-07,2019-09-08,00:04:38,341,96,7,Encerrado,7,96,341,1,Excluir usuário,Suporte sem cadastro (ID 96),,,Nicolas Conceição Leite,M,1993-03-08 00:00:00,2019-03-23 00:00:00
2019-09-07,2019-09-07,00:04:57,186,272,13,Encerrado,13,272,186,0,Sugestões/Outros,Suporte sem cadastro (ID 272),,,Isabella Meirelles,F,1985-09-29 00:00:00,2019-01-07 00:00:00
2019-09-07,2019-09-16,00:06:31,96,138,17,Encerrado,17,138,96,9,Falha no Excel,Suporte sem cadastro (ID 138),,,Clarissa Ferreira,F,1983-08-11 00:00:00,2019-01-22 00:00:00
2019-09-07,2019-09-14,00:11:54,50,213,6,Encerrado,6,213,50,7,Recursos não disponíveis,Suporte sem cadastro (ID 213),,,Bianca Lemos,F,1987-05-28 00:00:00,2018-03-17 00:00:00
2019-09-07,2019-09-12,00:06:46,346,337,8,Aguardando resposta do usuário,8,337,346,5,Renovação de contrato,Suporte sem cadastro (ID 337),,,Paloma Albano,F,1999-04-12 00:00:00,2019-06-22 00:00:00
2019-09-07,2019-09-08,00:05:48,397,198,6,Encerrado,6,198,397,1,Recursos não disponíveis,Suporte sem cadastro (ID 198),,,Renan Steiner Costa,M,1994-08-17 00:00:00,2017-10-18 00:00:00
